-0.862668,-0.773321,0.248193,-2.397132,3.023286,1.378793,1.094441,0.829807
-0.006185,-0.326080,1.726350,3.676198,0.078125,0.096074,0.031250,1.333009
-0.723584,-0.144541,-1.538603,1.628408,0.801678,2.591481,0.395876,0.280123
-0.012174,0.302802,-1.674428,5.766074,0.078125,0.067507,0.031250,1.053638
0.313667,-0.256643,-2.390517,-3.555782,0.402756,0.347390,0.146823,0.508782
1.408790,-0.767159,3.116526,3.008548,1.055004,2.355495,0.453834,1.021174
0.662426,0.285900,0.145889,-1.406794,0.787860,0.359509,0.228398,1.024536
-0.335472,-0.483773,2.889080,-1.917697,0.714743,0.486818,0.116523,1.379963
0.331162,-0.219434,2.119646,-4.224085,0.296701,0.033436,0.033451,2.000000
0.354374,-0.300878,-1.211283,-0.215938,0.080197,0.039802,0.031250,2.000000
-0.645365,0.408459,0.389013,-2.270895,0.649035,2.100835,0.277187,0.231754
-0.358881,0.193028,-1.344954,2.290513,0.916647,0.476792,0.457865,0.768096
0.162902,0.009773,2.588863,-1.197073,0.278338,0.379888,0.072614,1.706346
0.439260,-0.463703,2.802902,-1.031556,1.667967,0.090192,0.073241,2.000000
-0.216398,0.575441,2.597125,-2.900751,0.235135,0.269468,0.092481,0.702822
-0.062117,0.083459,2.557585,0.848740,1.031723,0.204864,0.037250,1.308949
-0.245738,0.788511,-0.766453,-2.066947,2.067774,0.555092,0.195734,1.423144
1.070595,0.769232,-0.494479,-3.186391,1.404330,0.959266,0.628872,0.636554
0.692484,-0.089413,-3.264562,3.074851,0.168970,0.450008,0.056740,1.056538
-0.111823,-0.198832,2.761153,-1.638273,0.358155,0.168481,0.050477,0.916770
-0.009159,0.581595,1.541566,0.124513,0.078125,0.042508,0.031250,0.993156
0.049482,-0.233272,-1.635912,-0.810470,0.224874,0.306067,0.112333,0.461169
-0.202985,-0.214555,-1.358692,1.747316,0.391836,0.078826,0.061458,1.378668
-0.091344,-0.376100,2.175088,1.957003,0.435495,0.085184,0.084966,1.533866
0.147546,-0.275943,-1.827999,-1.285709,0.092170,0.058134,0.031250,1.527089
-0.282280,0.672784,-2.694832,-1.785262,4.000000,1.063954,0.148738,1.335281
0.587755,-0.437973,0.138561,1.812978,0.302940,0.963380,0.120872,0.229697
0.398839,0.146072,-0.094408,1.326904,2.370575,0.640634,0.081423,1.716270
-0.102777,0.174281,1.042645,3.271431,0.385298,0.138324,0.031250,0.788054
0.112600,0.311597,1.539540,1.486236,0.770726,0.031250,0.031250,2.000000
0.152927,0.490510,-2.043227,3.608850,0.170043,0.200915,0.031250,0.567688
-0.225870,-0.230764,-1.661647,2.356015,0.078125,0.038905,0.031250,0.449745
0.442400,0.448510,-0.365534,1.815164,0.110471,0.123537,0.031250,0.482969
-0.256878,0.168809,-3.115172,1.397399,1.157083,0.312341,0.054296,1.030122
-0.315352,0.490901,-0.421326,-1.709714,0.479315,0.202474,0.068521,1.758380
-0.860252,-0.982666,-0.946601,-1.810716,1.147495,0.780356,0.555658,0.000000
-0.166634,-0.360954,-1.065425,-4.135854,0.085567,0.332670,0.042342,0.097216
0.522318,0.146470,-2.980771,1.794725,0.181482,0.168204,0.031250,1.284975
-0.559924,0.271451,0.611781,-2.262151,0.388788,1.430991,0.194097,0.147229
-0.186127,0.229071,-2.414271,-1.743973,0.883593,0.183467,0.041777,0.583999
-0.485236,-0.295599,-2.191122,-1.450428,2.203304,0.950991,0.152674,1.307746
-0.452613,-0.417117,0.298310,2.506055,0.455168,0.146372,0.062401,1.514399
-1.227510,0.646013,-0.088535,-1.983774,0.990670,3.714804,0.495141,0.791031
0.176075,-0.183121,2.509633,0.398645,0.129852,0.031250,0.031250,0.856334
-0.089725,0.024325,-1.138320,0.538943,0.082269,0.068161,0.031250,2.000000
0.373073,-0.491524,-2.240202,-2.015230,0.391240,1.075897,0.194445,0.134259
-0.518074,0.752625,1.126348,1.308915,1.121909,0.765239,0.096477,1.892087
0.171673,0.094381,0.002537,-3.061362,1.161911,2.896508,0.483170,0.128274
-0.449189,0.003342,3.035518,-3.264191,0.098217,0.044805,0.031250,0.853117
-0.121994,0.381140,1.747975,0.472538,1.247475,0.064936,0.041123,0.909298
-0.008929,-0.305881,2.233167,-0.543469,0.377740,0.389011,0.052636,0.683688
0.164168,-0.303548,1.263903,3.373264,0.103597,0.058364,0.031250,1.777633
-0.302851,-0.277231,-1.025460,2.892788,0.229642,0.036840,0.036869,2.000000
-0.167452,-0.366999,-1.078697,2.899054,0.098967,0.070154,0.031250,0.806372
0.037952,-0.448154,1.251547,-2.050457,0.816850,2.815649,0.388278,0.000000
0.014752,-0.325718,-1.406845,-0.330817,0.078125,0.181526,0.031250,1.139486
-0.118477,-0.084022,0.046489,-5.562014,0.078125,0.110425,0.031250,0.246180
-0.377516,-0.339337,0.199006,6.136503,0.078125,0.039512,0.031250,0.595160
-0.105729,-0.082882,0.166535,3.258238,0.142384,0.110726,0.071052,0.257402
-0.417704,0.183021,-0.319943,-1.831029,0.112643,0.120137,0.031250,0.568345
-0.262038,-0.521923,0.986434,4.565419,0.422921,0.117637,0.031250,1.387884
-0.693962,0.421703,-2.718373,0.066236,2.059030,0.148915,0.109950,2.000000
-0.180141,0.274419,-0.792324,2.773889,0.106269,0.053392,0.052899,0.416304
-0.274543,-0.270317,-0.992576,0.623768,0.165401,0.031250,0.031250,2.000000
-0.447245,-0.242962,2.907735,-0.732926,2.260324,2.023655,0.260583,0.000000
0.380345,0.740323,-2.202561,-1.475562,1.336347,1.964109,0.604876,0.357725
0.429890,-0.307640,-0.229865,-0.671833,0.672047,2.265334,0.289151,0.251052
-0.016831,-0.287600,-1.621330,-1.878743,0.242711,0.345101,0.121259,0.532083
0.355194,-0.018122,-1.069837,2.461117,0.267296,0.247027,0.077356,0.460202
0.672300,-0.092784,-1.717393,0.005168,0.303098,1.147137,0.149638,0.054274
-0.799607,-0.654063,-0.342082,-0.753861,1.531570,0.125454,0.080159,2.000000
1.018732,-0.234327,-1.062405,-0.359152,0.838426,0.856736,0.150792,1.954784
0.168743,-0.144814,-1.184005,-0.307507,0.425158,0.295705,0.083739,1.066854
0.170069,-0.235556,1.933862,1.523058,0.343005,0.482555,0.061854,0.692007
0.166940,0.019041,2.576894,1.919133,0.214090,0.297117,0.107013,1.199482
0.680631,0.273687,-0.070012,-3.014883,0.212699,0.243894,0.031250,2.000000
-0.769042,0.471633,-2.904606,1.530004,0.562173,0.136628,0.031250,2.000000
0.597512,-0.174092,2.455670,-1.661126,0.158225,0.121347,0.062601,0.319291
-0.101604,-0.341979,2.207480,-0.501363,0.141821,0.043174,0.031250,0.914392
-0.356040,-0.395987,0.851528,-1.426882,2.561236,0.960852,0.148257,1.908733
-0.654093,0.680778,0.193239,-2.665547,2.709142,1.631208,1.336926,0.025976
0.461189,-0.449245,2.403040,-0.831154,0.863933,3.372114,0.431836,0.382757
0.355873,0.366099,0.694785,4.294020,0.134048,0.069361,0.031250,0.792490
0.157699,-0.223486,-1.669497,4.829878,0.078125,0.031250,0.031250,1.117606
0.568517,-0.463887,0.835154,1.662503,2.106471,0.332256,0.065822,2.000000
0.711166,-0.610422,-1.194495,-1.753388,3.314629,1.000122,0.303179,0.619447
-0.148052,-0.233116,-3.927303,-3.252151,0.078125,0.031250,0.031250,0.207898
-0.313903,0.386905,2.534095,-4.241661,0.089109,0.067369,0.031250,0.431795
0.290212,-0.187499,3.933000,0.367828,0.089704,0.036405,0.036442,0.481055
-0.606748,-0.559816,2.287197,1.704393,0.212539,0.481232,0.106221,0.254309
-0.179503,-0.240709,-2.501507,0.504454,0.212491,0.055991,0.031250,0.543068
-0.120472,0.248765,1.615887,-1.852732,0.078125,0.071423,0.031250,1.332128
0.455009,-0.469924,-0.608934,-1.992188,1.118381,0.400314,0.072924,0.717111
0.076584,-0.532971,-1.250447,1.921140,0.417368,1.026639,0.208124,0.273938
0.368075,-0.084397,1.426795,1.712818,0.961375,0.031250,0.031250,2.000000
-0.159384,0.557828,1.912449,1.978936,1.534030,2.710819,0.763900,0.425118
-0.787736,0.542382,-1.585020,1.647130,0.663913,1.892858,0.318450,0.000000
0.717874,0.116530,-0.071616,0.555386,0.205033,0.527344,0.084342,1.597694
0.503283,0.154718,0.320568,-0.857020,0.113743,0.083964,0.056893,2.000000
-0.452969,-0.119917,0.101984,-1.293794,0.121937,0.117854,0.031250,0.437145
0.039489,0.247002,1.988397,-2.564675,0.202767,0.062634,0.031250,2.000000
-0.041381,-0.208280,2.762121,-1.027164,0.239020,0.119537,0.119450,0.530714
0.506744,0.592953,-0.598054,1.256621,0.481878,0.045116,0.031250,2.000000
1.085596,-0.263974,1.127218,1.262100,3.395871,0.964131,0.168740,1.061418
-0.087098,0.150751,1.788474,-0.776809,0.293008,0.054162,0.054220,2.000000
0.350006,-0.301077,1.998027,-2.513315,0.087896,0.053288,0.031250,1.723135
-0.007266,0.110688,1.309431,-0.502880,0.084910,0.031250,0.031250,0.555351
0.034847,0.264725,-1.567420,4.443617,0.149078,0.040979,0.037184,1.553878
-0.569598,0.469430,-1.695825,2.888267,0.753471,0.927078,0.320007,0.380916
0.069549,0.491165,0.904871,3.032628,2.210036,0.783086,0.101200,0.763930
0.514843,0.077585,-2.702569,5.578414,0.119119,0.062573,0.039694,2.000000
0.494433,0.141201,3.260868,-1.078470,0.138808,0.062340,0.049467,2.000000
0.370804,-0.608701,2.076503,3.372206,0.518159,1.094133,0.259075,0.832170
0.880690,1.134050,0.334565,0.609248,0.747522,1.056574,0.371017,1.386224
-1.056463,0.932510,-1.071251,-2.607862,0.991091,0.693617,0.494143,1.204067
0.868437,0.910584,-0.026859,2.575817,1.591606,1.128069,0.387721,0.000000
-0.720501,-0.268944,2.765229,1.064525,0.851033,0.064392,0.037409,2.000000
0.777237,-0.057476,3.080836,0.563507,0.083809,0.333391,0.041645,0.413641
-0.125473,0.365538,0.195444,-1.788551,1.147704,0.915011,0.137997,0.883338
0.127314,1.221990,1.747451,-0.956054,1.329646,3.459475,0.463154,0.022391
-0.595824,-0.579751,2.272529,1.532355,0.424013,1.652489,0.208394,0.139408
-0.090625,0.260203,-2.299965,-1.749984,1.445998,0.666959,0.087345,1.234439
-0.128310,0.561000,-1.152651,2.234068,0.543887,0.081037,0.042793,1.581893
-0.564521,1.160893,1.223704,-2.343615,0.867220,1.076321,0.423165,0.543866
-0.826782,0.895585,-0.038675,-2.901062,4.000000,3.221511,0.417348,1.027007
-0.319947,-0.443099,-1.851526,-1.717240,0.094118,0.031250,0.031250,0.594897
0.561665,0.091442,-2.785638,0.258005,0.177458,0.189398,0.071078,0.730129
-0.081414,0.029468,1.996709,2.777328,0.078125,0.075546,0.031443,1.904018
